title,videoIDS,video_description,publishedDate,likes,dislikes,views,comment
"NIGHT ROUTINE, TOO MUCH CAKE & MARKS MISTAKE",wrXSGY4FK4M,"NIGHT ROUTINE, TOO MUCH CAKE & MARKS MISTAKE
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2KJu9Q3
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Jim: http://bit.ly/1U4KzAR
⇢ Tanya: http://bit.ly/1INueKG
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Apres Love T Shirt - Urban Outfitters - http://bit.ly/2ISr9k1
⇢ *Sunglasses - Gentle Monster - http://bit.ly/2bHZSEx
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Off Shoulder Stripe Top - ASOS - http://bit.ly/2Li0bDN
⇢ *Yellow Trousers - River Island - http://bit.ly/2IBDBUP
⇢ *Black Dress - Jarlo at ASOS - http://bit.ly/2KHICff
⇢ Heels - Jimmy Choo
⇢ Bag - YSL
⇢ *Green Jumper - ASOS (similar) http://bit.ly/2IBiwdj
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-21T08:21:40Z,57457,570,1839144,250
PRIMARK SHOPPING AND GRANDADS 80TH BIRTHDAY,snDKEovVBuU,"PRIMARK SHOPPING AND GRANDADS 80TH BIRTHDAY
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2IvZLI3
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Joe: http://bit.ly/1GwWT9i
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ Gucci T Shirt 
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ Sunglasses - Primark  - http://bit.ly/2bDQJuX
⇢ *Mom Jeans - Urban Outfitters - http://bit.ly/2LbSmiV
⇢ *Denim Jacket - ASOS - http://bit.ly/2JlNlm1
⇢ *Spotty Jumper - ASOS - http://bit.ly/2KBhLkZ
⇢ *White Crop Top - Boohoo - http://bit.ly/2L8lF5P
⇢ *Chunky Hoop Earrings - ASOS - http://bit.ly/2Kzv4Co
⇢ *Red Spotty Skirt - ASOS - http://bit.ly/2Kz2bGy
⇢ Yellow Strappy Top - Primark - http://bit.ly/2bDQJuX
⇢ *Striped T Shirt Dress - Urban Outfitters (old) - http://bit.ly/2Lb3Umk
⇢ *Straw Trilby - ASOS - http://bit.ly/2KBKwOq
⇢ *Sunglasses - Gentle Monster - http://bit.ly/2bHZSEx
⇢ Bag - Zara - https://go.zara/2Iubsiw
⇢ *Black Backless Body - Urban Outfitters - http://bit.ly/2jklMPh

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-18T15:09:56Z,40396,385,1259706,294
SURPRISE PACKAGES & BIRTHDAY PREP,V3eyeQxXYFE,"SURPRISE PACKAGES & BIRTHDAY PREP
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2IJ9vSO
⇢ Main Channel: http://bit.ly/2n34AgF

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ T Shirt - Gucci 
⇢ *Mom Jeans - Topshop - http://bit.ly/2DJnItc
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Denim Jacket - ASOS - http://bit.ly/2JlNlm1
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ *Cami Top with buttons - New Look - (Similar) http://bit.ly/2rqPeHJ
⇢ Jungle Print Trousers - Primark - http://bit.ly/2bDQJuX

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-16T09:45:28Z,37565,318,825896,327
I WAS A FROG & THAT'S A WRAP!,VyJrCxsTDhU,"I WAS A FROG & THAT'S A WRAP!
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2KINa5X
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Jim: http://bit.ly/1U4KzAR
⇢ Joe: http://bit.ly/1GwWT9i
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Red Spotty Skirt - ASOS - http://bit.ly/2wpLOtw
⇢ *Grey Long Sleeve T Shirt - http://bit.ly/2wp8han
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ Backpack - Burberry
⇢ *Spotty off the shoulder top - ASOS - (Similar) http://bit.ly/2IqGtHs
⇢ *Pink flare trousers - River Island - (Similar) http://bit.ly/2rBfCPl
⇢ *Black & White maxi dress - ASOS  - (Similar) http://bit.ly/2ruGAYE
⇢ *Girl Gang denim jacket - ASOS - http://bit.ly/2JlNlm1
⇢ Rainbow Spotty Tshirt - ZARA - https://go.zara/2IUu380
⇢ *Denim Dungarees - ASOS - http://bit.ly/2GiLrVk
⇢ *Grey Hope Jumper - Oliver Bonas - http://bit.ly/2ItUNPa
⇢ *Blue Trousers - Miss Selfridge - http://bit.ly/2K3Cain
⇢ *Sequin Silver Dress - ASOS - http://bit.ly/2rvShhT
⇢ *Stripe Jumper - Joanie Clothing - http://bit.ly/2wqYmkr
⇢ *Alfie's Colourblock Hoody - Urban Outfitters - http://bit.ly/2IqKMm6
⇢ *Red Jumper - Miss Selfridge - (similar) http://bit.ly/2Iqrihj
⇢ *Striped Trousers - ASOS - http://bit.ly/2K7cT6P
⇢ Chunky Knit striped jumper - ZARA - http://bit.ly/2rbOkQw
⇢ *Cami Top with buttons - New Look - (Similar) http://bit.ly/2rqPeHJ
⇢ Jungle Print Trousers - Primark - http://bit.ly/2bDQJuX
⇢ Orange Jacket - Only The Blind - http://bit.ly/2sTJhpo

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-09T14:17:57Z,40679,446,1085760,477
SUNNY DAY WITH TANYA & SURPRISING ALFIE,l4XRZIg2kQw,"SUNNY DAY WITH TANYA & SURPRISING ALFIE
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2HKDg5W
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Tanya: http://bit.ly/1INueKG
⇢ Alfie: http://bit.ly/1OmfE3n

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ Blue Spotty Dress - Zara -  https://go.zara/2pJmCYq
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ Boots - Prada
⇢ *White Short Sleeved Crop Top - ASOS - http://bit.ly/2JK7hiI
⇢ *Skirt - ASOS - Similar - http://bit.ly/2JHzzuf

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-05-02T14:42:47Z,43124,456,1236066,389
"FUN SHOOT BTS, CAROUSEL RIDING &  BEST DELIVERY",GYoTn9xfhdc,"⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2ra6OQa
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Gemma: http://bit.ly/2JA7Prp

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. --

What I'm Wearing:
⇢ *Space Babe Jumper - ASOS: http://bit.ly/2jhvGkv
⇢ *Backless Body - Urban Outfitters: http://bit.ly/2jklMPh
⇢ *Side Stripe Joggers - Urban Outfitters - http://bit.ly/2GgVWFF
⇢ *Pink Rain Mac - Topshop - http://bit.ly/2JVKj9l
⇢ Stripe Top - Primark - http://bit.ly/2bDQJuX
⇢ *White Jeans - River Island - http://bit.ly/2H7YaaQ
⇢ *Chain Belt - Topshop - http://bit.ly/2JWmnTg
⇢ *Star Heels - Nasty Gal - http://bit.ly/2JXqqyK
⇢ *Blue / Silver Windbreaker - ASOS - http://bit.ly/2JFrR3O
⇢ *Pink Suit - Topshop - http://bit.ly/2HbKk7l
⇢ *Sequin Top - Topshop - http://bit.ly/2JW2nQw
⇢ Gold Trainers - Superga - http://bit.ly/2qFH65K
⇢ *Silver Shirt - Nasty Gal - http://bit.ly/2J4w7JJ
⇢ *Pleather Skirt - Weekday - http://bit.ly/2JVXs2b
⇢ *Pink Mules - Nasty Gal - http://bit.ly/2J5ZVpk
⇢ *Shimmer Jacket - Nasty Gal - http://bit.ly/2HbnT22
⇢ Denim Shorts - Primark - http://bit.ly/2bDQJuX
⇢ *Shimmer Suit - Nasty Gal - http://bit.ly/2JV4FPZ
⇢ *T Shirt - River Island - http://bit.ly/2r67whh
⇢ *Silver Trousers - Nasty Gal - http://bit.ly/2JVrEKB
⇢ *Starry Wrap Top - Motel at ASOS - http://bit.ly/2JMKIuE
⇢ *Blue Jumpsuit - Nasty Gal - http://bit.ly/2CYp9mb
⇢ *Spotty Denim Jacket - ASOS - http://bit.ly/2JCoMS6

Makeup Used: 
⇢ *Moisturiser - Charlotte Tilbury - Magic Cream - http://bit.ly/2rbW2Zu
⇢ Primer - Fenty Beauty - Pro Filt’r - http://bit.ly/2jkrXCX
⇢ Foundation - Fenty Beauty 170 - http://bit.ly/2Ft1r2I
⇢ Collection Lasting Perfection Concealer - http://bit.ly/2Hkq2Md
⇢ Brows - Makeup Forever - Aqua Brow - http://bit.ly/2GWS391
⇢ Blusher - Fenty Beauty - Girl Next Door/ Chic Phreak - http://bit.ly/2FuFrVc
⇢ *Cream Eyeshadow Charlotte Tilbury - Mona Lisa - http://bit.ly/2r9SRS8
⇢ *Eyeliner Bobbi Brown - Black Plum - http://bit.ly/2JHnF3l
⇢ Mascara - Code Beautiful - http://bit.ly/2jhCxdJ
⇢ Lashes - Kiss Iconic - http://bit.ly/2I4XUNw
⇢ *Liquid Lipstick - Stila - Angelo - http://bit.ly/2JGbWSR

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-30T12:40:08Z,47553,308,832174,267
P.O. BOX OPENING & CRAZY GOLF,LoQ7PdaNqxY,"P.O. BOX OPENING & CRAZY GOLF
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2HmS0rv
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n
⇢ Sarah: http://bit.ly/2atkcqa

-- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link. This does not affect you as the consumer or the price of the product. —

What I'm Wearing:
⇢ *Blouse - ASOS - http://bit.ly/2JICgwB
⇢ *Leather Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ Jumpsuit - ZARA - https://go.zara/2sEqFtN
⇢ *Denim ""Girl Gang"" Jacket - ASOS - http://bit.ly/2JlNlm1

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-24T14:21:14Z,39024,363,957208,308
ALMOST CHOKED & SUN IS FINALLY HERE,SVFPneOkPIQ,"ALMOST CHOKED & SUN IS FINALLY HERE
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2H2z419
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ *Clueless T Shirt - Urban Outfitters Mens Section -  http://bit.ly/2JR6EEK
⇢ *Spotty Skirt - ASOS - http://bit.ly/2JHnS7z
⇢ *Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ *White T Shirt - Boohoo - http://bit.ly/2JOthKb
⇢ *Jumpsuit - Abercrombie & Fitch on ASOS - http://bit.ly/2EMaETk

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-16T12:24:30Z,46416,373,1006162,387
"OFFICE SURPRISE, DELIRIOUS ROAD TRIP & SEEING HARRY",wjI3wnXc3TE,"OFFICE SURPRISE, DELIRIOUS ROAD TRIP & SEEING HARRY
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2HkbdZV
⇢ Main Channel: http://bit.ly/1KSrBJ1

Who I'm With:
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

ASOS Haul:
⇢ *Oversized Rib Dress in Block Stripe: http://bit.ly/2JGRxOp
⇢ *Motel T-Shirt Dress In Metallic Star And Moon Mesh: http://bit.ly/2ELX1n3
⇢ *Motel Tie Front Crop Top In Metallic Star And Moon Mesh: http://bit.ly/2JMKIuE
⇢ *Vero Moda Lemon Printed Midi Beach Dress: http://bit.ly/2ELIwQh
⇢ *High Waist Skinny Jeans In Dark Stone Wash With Spots: http://bit.ly/2ITu7nC
⇢ *New Look Rib Button Through Vest: http://bit.ly/2IRuz5V
⇢ *Pull&Bear button detail midi skirt in polka dot: http://bit.ly/2JHnS7z
⇢ *Pull&Bear crop top with button detail in polka dot: http://bit.ly/2IWg9RM
⇢ *Abercrombie & Fitch Button Through Jumpsuit: http://bit.ly/2EMaETk
⇢ *Petite t-shirt with flutter sleeve in Broderie: http://bit.ly/2ITfikW
⇢ *PrettyLittleThing Striped Cami Bodysuit: http://bit.ly/2ELluJm
⇢ *Jersey Jumpsuit In Stripe Print: http://bit.ly/2JMwlGz
⇢ *Button Smock Top In Eyelash Print: http://bit.ly/2JICgwB

Make Up:
⇢*Tarte Shape Tape Concealer: http://bit.ly/2EzMwTV
⇢ Kylie Cosmetics Brushes: http://bit.ly/2CrhRqJ
⇢ Collection Lasting Perfection Concealer: http://bit.ly/2Hkq2Md
⇢ *BareMinerals Original Foundation: http://bit.ly/2JKMwnX
⇢ *Rimmel Bronzer: http://bit.ly/2ELsN3X
⇢ *Tanya Burr Cosmetics Blush in Peonies Please: http://bit.ly/2ELD4Ne
⇢ ColourPop Eyeshadow Palette in Give It To Me Straight: http://bit.ly/2CtsuJM
⇢ Makeup Forever Waterproof Brow Gel: http://bit.ly/2GWS391
⇢ *Smith & Cult Lash Dance Mascara: http://bit.ly/2EMcVxQ
⇢ Colourpop Lipstick In Lil Pump: http://bit.ly/2zXohh5


What I’m Wearing:
⇢ *Top - ASOS: http://bit.ly/2JJIxb8
⇢ Boots - Prada
⇢ *Jacket - Allsaints - http://bit.ly/2JCxC2R

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-14T17:16:25Z,50904,377,1273771,375
SCARED OF THEIR FOOD BOWLS,ld2CfMKBxKE,"SCARED OF THEIR FOOD BOWLS
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2IKrcO7
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ *Black Low Back Body - ASOS - http://bit.ly/2EGeT2L
⇢ *Trousers - Pull & Bear - http://bit.ly/2v8ZMPP
⇢ *Jumper - Topshop - (similar) http://bit.ly/2JCoQ4W
⇢ *Grey Jumpsuit Pj's - ASOS (similar) http://bit.ly/2EFN7Dq

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-12T13:56:11Z,40396,345,939240,301
FAVOURITE QUOTE & FRESH DAYS,xkaW43xKAPw,"FAVOURITE QUOTE & FRESH DAYS
⇢ Pre-Order my new book Cordially Invited: http://bit.ly/2HRDiFm
⇢ Zoella Beauty Products: http://bit.ly/2qoQaMe
⇢ Previous Vlog: http://bit.ly/2qoQaMe
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ *Earrings - ASOS - http://bit.ly/2JDMUVe
⇢ *T Shirt - Saint Laurent Net-a-porter - http://bit.ly/2IyyJPS 
⇢ *Jacket - Allsaints - http://bit.ly/2JCxC2R
⇢ *Jeans - ASOS - http://bit.ly/2JDv5Wm
⇢ *Green Tracksuit - Good American - Top - http://bit.ly/2GQL3ud Bottoms - http://bit.ly/2JBHOc1

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-11T15:23:44Z,37543,523,900377,505
"BROOKLYN, HIGH LINE & HEADING HOME | NYC VLOGS",M_JNb8m2jqA,"BROOKLYN, HIGH LINE & HEADING HOME | NYC VLOGS
⇢ Previous Vlog: http://bit.ly/2EsUMoD
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Joe: http://bit.ly/1T4E9Vz
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ *Hoop Earrings - ASOS - http://bit.ly/2I1giTN
⇢ Coca Cola Sweatshirt - Gift from Alfie from a Vintage Store
⇢ *Clear Glasses - ASOS - http://bit.ly/2IAR27c
⇢ *Mom Jeans - Topshop - http://bit.ly/2DJnItc
⇢ *Tutti Fruity Jumper - ASOS - http://bit.ly/2qirSUf
⇢ *Denim Jacket - ASOS - http://bit.ly/2pF46QQ
⇢ *Brunch Club T Shirt - Whistles - http://bit.ly/2pHDwH3
⇢ *Oversized Hoodie - Topshop - http://bit.ly/2IyxxvS
⇢ *Saint Laurent Top - Net-A-Porter - http://bit.ly/2IyyJPS 

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-07T15:59:58Z,54481,296,1112813,405
"28TH BIRTHDAY, EXPLORING & SPECIAL GIFT | NYC VLOGS",6alZu4_1J3Y,"28TH BIRTHDAY, EXPLORING & SPECIAL GIFT | NYC VLOGS
⇢ Previous Vlog: http://bit.ly/2GGLyXV
⇢ Main Channel: http://bit.ly/2n34AgF

Thank you to One Fine Stay for giving me a special rate to stay in one of their amazing apartments and allowing me to share it with my audience! Check them out if you need a place to stay: https://www.onefinestay.com

Who I'm With:
⇢ Joe: http://bit.ly/1T4E9Vz
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ *Friends T Shirt - Urban Outfitters - http://bit.ly/2uW44u7
⇢ *Blue Puffer Jacket - Urban Outfitters - http://bit.ly/2IyCBR9
⇢ *American Flag Sweatshirt - Pull & Bear - http://bit.ly/2IAqJOv
⇢ *Dungarees - Cheap Monday at ASOS - http://bit.ly/2GiLrVk
⇢ *Mom Jeans - Topshop - http://bit.ly/2DJnItc
⇢ *Tropical Print Shirt - Pull & Bear - http://bit.ly/2Jp8AnZ
⇢ *Denim Jacket - ASOS - http://bit.ly/2pF46QQ
⇢ When In Doubt Use Pink Sweatshirt - Zara - https://go.zara/2umsYmj
⇢ *Grey Bobble Hat - Urban Outfitters - http://bit.ly/2IuF12T
⇢ *Hoop Earrings - ASOS - http://bit.ly/2I1giTN
⇢ *Apres Love T Shirt - Urban Outfitters - http://bit.ly/2ISr9k1
⇢ *NYC T Shirt - Urban Outfitters - http://bit.ly/2HbBOG6

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-06T09:33:03Z,46753,415,1440670,385
"ICE CREAM, LOLS & CELEB SHOCKER | NYC VLOGS",iEEjHgAd_2Q,"ICE CREAM, LOLS & CELEB SHOCKER | NYC VLOGS
⇢ Previous Vlog: http://bit.ly/2HdgRur
⇢ Main Channel: http://bit.ly/2n34AgF

Who I'm With:
⇢ Joe: http://bit.ly/1T4E9Vz
⇢ Mark: http://bit.ly/1PyjfL9
⇢ Sean: http://bit.ly/28KESa4
⇢ Poppy: http://bit.ly/1TcuKZX
⇢ Alfie: http://bit.ly/1OmfE3n

--- Links below marked with a ""*"" are affiliate links - which means I receive a percentage of the revenue made from purchasing products through this link —

What I'm Wearing:
⇢ Ticket To Anywhere T Shirt - Zara - https://go.zara/2ug7g32
⇢ *Silver Polkadot Jacket - Selected at ASOS - http://bit.ly/2He66Z2
⇢ *NYC T Shirt - Urban Outfitters - http://bit.ly/2HbBOG6
⇢ *Grey Bobble Hat - Urban Outfitters - http://bit.ly/2IyCBR9
⇢ *Blue Puffer Jacket - Urban Outfitters - http://bit.ly/2GgVWFF
⇢ Avid Readers Club Sweatshirt - Joanie - http://bit.ly/2q5TCeu
⇢ *Hoop Earrings - ASOS - http://bit.ly/2I1giTN
⇢ *Mom Jeans - Topshop - http://bit.ly/2DJnItc
⇢ *Stripe Top - Urban Outfitters - http://bit.ly/2HbyB9u
⇢ *Tie Waist Jeans - Urban Outfitters - http://bit.ly/2HbyB9u
⇢ *Sunglasses - Ray Ban - http://bit.ly/2DMtytP
⇢ *Borg Denim Jacket - ASOS - http://bit.ly/2uO4Lp1
⇢ *Friends T Shirt - Urban Outfitters - http://bit.ly/2uW44u7
⇢ Mustard Belted Jumpsuit - Bershka - http://bit.ly/2GhfKIX

Other Places To Find Me:

MAIN CHANNEL: http://youtube.com/zoella
BLOG : http://www.zoella.co.uk
TWITTER : http://twitter.com/Zoella
INSTAGRAM : http://instagram.com/Zoella
FACEBOOK : http://facebook.com/zoe.zoella
SNAPCHAT : @OfficialZoella",2018-04-05T13:07:54Z,59154,549,1822555,484
